-0.615185639,-1.219240276,-1.219240276,-1.219240276,-0.693147181,-0.940983344,-2.583997552,-1.547562509,0.105360516,3.314186005,-2.583997552,0.03509132,-0.538996501,0.246860078,0.940983344,-1.029619417,-1.547562509,0,0.538996501,0.940983344,-0.246860078,-0.318453731,1.219240276,1.122142786,0.940983344,1.219240276,1.219240276,-0.773189888,-0.85566611,-0.615185639
-0.246860078,-0.615185639,0.390866309,2.890371758,0.773189888,0.773189888,0.246860078,0.693147181,-0.773189888,-0.105360516,0.105360516,2.890371758,-0.246860078,2.583997552,1.812378756,-0.318453731,0.615185639,0.538996501,0,0.773189888,0.175890666,0.03509132,0.538996501,0.464305608,0.390866309,0.538996501,0.538996501,3.314186005,0.773189888,-0.464305608
-0.693147181,-1.219240276,1.430746124,0.175890666,-0.773189888,-1.029619417,-1.812378756,-0.693147181,0.105360516,1.430746124,1.219240276,-0.390866309,1.430746124,0.940983344,0.175890666,0.03509132,0.175890666,0.940983344,0.773189888,0,-3.314186005,-1.812378756,0.390866309,-2.341805806,-0.85566611,-2.140066163,-2.140066163,-1.029619417,-0.85566611,-1.673976434
-1.966112856,-2.890371758,-0.615185639,0.615185639,-0.175890666,-0.390866309,0.105360516,-2.140066163,-1.812378756,-1.812378756,-3.314186005,0.318453731,-0.940983344,-0.85566611,0.390866309,-1.32175584,-0.85566611,-0.246860078,0.175890666,-3.314186005,0,-1.430746124,0.464305608,0.85566611,-0.390866309,-1.673976434,-0.390866309,-0.246860078,-0.318453731,-1.32175584
2.890371758,2.140066163,1.430746124,1.32175584,1.029619417,-0.773189888,0.03509132,-1.966112856,-0.464305608,-1.219240276,-1.122142786,0.773189888,0.105360516,-1.32175584,-0.175890666,-2.890371758,-1.029619417,-0.318453731,0.03509132,-1.812378756,-1.430746124,0,-0.615185639,-0.538996501,-1.966112856,-1.547562509,-0.464305608,-1.812378756,-0.538996501,-3.314186005
0.03509132,-0.538996501,1.029619417,0.940983344,-1.029619417,0.03509132,-0.693147181,-0.105360516,0.03509132,0.390866309,-0.390866309,-0.693147181,0.390866309,0.03509132,0.940983344,0.390866309,1.32175584,1.219240276,0.538996501,0.390866309,0.464305608,-0.615185639,0,-3.314186005,-1.219240276,-0.175890666,-1.32175584,1.219240276,0.03509132,-0.773189888
0.390866309,-0.390866309,0.940983344,0.85566611,-0.940983344,0.390866309,-0.615185639,0.246860078,-1.219240276,-0.03509132,-1.32175584,1.547562509,0.464305608,0.105360516,0.85566611,-0.615185639,1.219240276,1.122142786,0.464305608,-2.341805806,0.85566611,-0.538996501,-3.314186005,0,-1.029619417,0.175890666,-1.219240276,1.122142786,0.246860078,-0.615185639
-0.773189888,-1.547562509,-1.219240276,0.318453731,-1.966112856,-0.390866309,0.105360516,1.812378756,1.966112856,-0.773189888,-2.583997552,-1.812378756,-2.341805806,-1.673976434,-0.105360516,0.105360516,1.122142786,0.940983344,0.390866309,-0.85566611,-0.390866309,-1.966112856,-1.219240276,-1.029619417,0,1.547562509,1.547562509,0.693147181,-0.318453731,-2.140066163
-0.615185639,-1.32175584,-1.219240276,0.940983344,-2.140066163,0.318453731,0.85566611,0.175890666,0.318453731,-0.03509132,-2.583997552,-1.32175584,-2.341805806,-0.175890666,0.940983344,-0.390866309,0.940983344,1.219240276,0.538996501,-2.140066163,-1.673976434,-1.547562509,-0.175890666,0.175890666,1.547562509,0,1.219240276,1.219240276,0.318453731,-0.318453731
-0.773189888,-1.32175584,-1.430746124,0.940983344,0.464305608,-1.122142786,-1.430746124,0.175890666,1.029619417,0.390866309,-2.583997552,0.85566611,-1.547562509,0.318453731,0.940983344,0.693147181,0.940983344,1.219240276,0.538996501,-2.140066163,-0.390866309,-0.464305608,-1.32175584,-1.219240276,1.547562509,1.219240276,0,1.219240276,-1.029619417,-0.538996501
-2.583997552,-3.314186005,-1.219240276,0.175890666,-0.693147181,1.547562509,-0.390866309,1.430746124,-0.940983344,-0.940983344,-0.105360516,-0.105360516,-0.773189888,1.547562509,-0.03509132,-0.390866309,-0.773189888,-0.773189888,3.314186005,-1.029619417,-0.246860078,-1.812378756,1.219240276,1.122142786,0.693147181,1.219240276,1.219240276,0,-0.85566611,-1.547562509
0.464305608,-0.464305608,0.390866309,0.175890666,-0.85566611,4.025351691,0.773189888,-1.32175584,-2.890371758,-1.966112856,0.03509132,1.812378756,-1.219240276,-0.318453731,1.122142786,-4.025351691,0.318453731,-0.85566611,0.773189888,-0.85566611,-0.318453731,-0.538996501,0.03509132,0.246860078,-0.318453731,0.318453731,-1.029619417,-0.85566611,0,-0.773189888
-1.547562509,-4.025351691,0.693147181,-0.318453731,-1.122142786,-1.029619417,-1.122142786,0.615185639,-1.966112856,-1.966112856,-3.314186005,-1.673976434,-2.890371758,0.693147181,3.314186005,-1.32175584,0.464305608,-0.615185639,-0.464305608,-1.673976434,-1.32175584,-3.314186005,-0.773189888,-0.615185639,-2.140066163,-0.318453731,-0.538996501,-1.547562509,-0.773189888,0
